id,time,proj_id,proj_name,st-addr,contractor,lat,lon,yes_vote,no_vote,comment
565,2017-07-03 00:00:00,P-43-504-0730,"Puce Hoopoe, eurasian",8940 Pearson Street,Kuhn-Abernathy,-28.5393727,25.2126293,6217,5361,Morbi a ipsum. Integer a nibh.
566,2017-11-04 00:00:00,K-91-682-2654,"Pink Civet, common palm",0434 Sage Court,Rohan-Beatty,28.532422,118.592707,2139,2162,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo.
567,2017-08-05 00:00:00,C-89-216-9370,Turquoise Blue catfish,0729 Butterfield Center,Jenkins Inc,51.3854177,20.4867499,1714,5413,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
568,2019-02-18 00:00:00,H-67-562-5687,Green Two-banded monitor,3 Myrtle Parkway,Heaney-Hammes,12.1630333,-84.2199753,6589,8181,Proin eu mi. Nulla ac enim.
569,2018-11-03 00:00:00,Q-75-125-4275,Red Paradoxure,6087 Milwaukee Circle,Carroll-Hand,41.4592281,-8.1841929,4426,3517,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam. Nam tristique tortor eu pede.
570,2018-05-06 00:00:00,O-56-681-5669,"Goldenrod Skua, long-tailed",92 Surrey Road,"Lehner, Wyman and Klein",34.393136,115.865746,933,3704,Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.
571,2017-06-23 00:00:00,Z-44-409-9718,"Green Woodpecker, downy",208 Swallow Street,"Stroman, Kuhlman and Labadie",41.4956796,-8.3620667,6949,3260,Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat. Nulla nisl. Nunc nisl.
572,2017-09-21 00:00:00,U-99-112-4913,"Maroon Nuthatch, red-breasted",217 Norway Maple Terrace,Beier-O'Conner,29.8812097,80.7657804,6031,1991,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.
573,2018-02-15 00:00:00,T-82-711-7583,"Puce Baboon, chacma",24 Garrison Junction,Macejkovic-Koelpin,53.437194,41.789046,4853,5062,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.
574,2019-02-20 00:00:00,J-83-581-9081,Pink Seven-banded armadillo,97 Graceland Lane,Mante-Schultz,44.7984547,14.8829285,1971,4914,Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
575,2017-10-12 00:00:00,K-26-355-3746,Khaki Hanuman langur,731 Pine View Road,Hane-Pfeffer,52.4000431,4.7642491,617,2580,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.
576,2019-06-21 00:00:00,W-18-186-3323,"Purple Wallaby, euro",31 South Plaza,Durgan-Hilpert,6.9782137,79.9115522,948,1371,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.
577,2019-03-26 00:00:00,C-04-570-6665,"Indigo Buffalo, asian water",978 Di Loreto Road,"Thiel, Kutch and Marquardt",38.822691,114.35056,8466,5762,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.
578,2018-08-28 00:00:00,L-51-641-5793,"Fuscia Flycatcher, tyrant",1214 Trailsway Circle,"Weimann, Greenfelder and Dicki",43.4945737,5.8978018,166,2287,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.
579,2017-08-06 00:00:00,N-73-442-5824,"Orange Vulture, white-rumped",2673 Charing Cross Trail,Jast-Schamberger,54.6464526,44.8234696,205,5842,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
580,2018-04-19 00:00:00,H-57-931-9103,"Violet Cat, civet",67 Crest Line Center,"Heaney, Hansen and Leannon",26.577837,118.746284,600,3321,Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
581,2018-05-01 00:00:00,O-68-038-3951,"Teal Squirrel, antelope ground",70449 Farwell Plaza,Hoppe Group,10.2043929,-67.5648932,4199,7142,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.
582,2018-08-23 00:00:00,D-68-995-1134,"Crimson Toucan, white-throated",59 Charing Cross Plaza,Blick LLC,7.7657031,-80.2711588,7783,2376,Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum.
583,2018-03-07 00:00:00,X-48-782-4601,Red Arboral spiny rat,78 Pearson Drive,"Fadel, Heaney and Ratke",35.342561,101.903378,3672,3407,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.
584,2018-11-17 00:00:00,M-33-139-8715,Mauv Suricate,3 Nobel Pass,Skiles Group,28.947331,111.633245,4345,6159,Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.
585,2018-04-16 00:00:00,G-48-378-9608,Fuscia Tailless tenrec,38592 Lakewood Road,Lang and Sons,8.1713638,-72.1712309,5382,4859,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo.
586,2018-07-05 00:00:00,U-23-049-2290,"Yellow Lark, horned",77 Green Ridge Way,"Nader, Morissette and Hermann",48.2211075,26.2712988,7144,2423,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
587,2018-09-12 00:00:00,I-10-693-6169,Blue Griffon vulture,11 Lakeland Place,"Weissnat, Thompson and Erdman",40.2365225,-8.5110798,3953,4655,Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit.
588,2019-02-11 00:00:00,N-09-836-3568,"Fuscia Deer, white-tailed",73 Waubesa Center,"Dach, Ziemann and Stoltenberg",11.0876868,11.207047,5064,4558,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
589,2018-11-27 00:00:00,G-25-683-3825,Red Red squirrel,3725 Dawn Circle,"Roberts, Wehner and Muller",15.08333,-91.71667,2633,2148,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
590,2018-04-07 00:00:00,X-58-940-8560,Fuscia Mourning collared dove,8243 Jenna Plaza,Torphy LLC,34.542308,118.752842,5779,7640,Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
591,2017-07-23 00:00:00,K-50-252-4237,Orange Sage grouse,8691 Sommers Way,Bergstrom LLC,31.236215,121.477445,7354,1998,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede venenatis non sodales sed tincidunt eu felis. Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis.
592,2018-02-11 00:00:00,D-43-921-9385,"Turquoise Heron, goliath",9417 Union Terrace,Yost-Stanton,62.3786184,27.4345664,6449,5689,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
593,2019-03-29 00:00:00,E-43-025-0736,Fuscia White-browed owl,631 Del Mar Alley,Fadel-Mosciski,-6.813931,108.1784455,7407,830,Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante.
594,2018-03-27 00:00:00,B-78-440-4560,Red Yellow-bellied marmot,1824 Golden Leaf Junction,"Abernathy, Johns and Grant",14.549394,-90.789918,635,3514,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
595,2018-01-21 00:00:00,S-50-458-8223,"Teal Nuthatch, red-breasted",1 Rockefeller Street,"Carroll, Torp and Murazik",48.51659,-53.08135,685,1451,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
596,2018-02-20 00:00:00,H-38-461-6286,Puce Blue shark,8676 Ronald Regan Avenue,Grimes-O'Conner,58.9195438,17.9393289,3483,6703,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
597,2017-08-05 00:00:00,U-92-110-0821,Blue African polecat,1 Dorton Avenue,Langosh-Effertz,9.899259,-84.0624815,5186,3429,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
598,2018-08-19 00:00:00,X-84-461-0318,"Puce Lemur, sportive",8 Fuller Park,Stracke-Kohler,22.278214,114.182575,3251,7678,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
599,2019-04-16 00:00:00,O-90-029-1322,"Goldenrod Puffin, horned",9722 Brickson Park Trail,Moore-Nicolas,23.021478,113.121435,1993,1717,Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo.
600,2018-06-20 00:00:00,F-66-999-9547,Goldenrod Comb duck,8584 Hoard Park,Christiansen Group,27.66787,106.883864,4506,8137,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
601,2018-06-06 00:00:00,B-02-269-8751,"Red Weaver, chestnut",4 Vernon Street,Maggio and Sons,29.731101,116.251947,1148,5268,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante.
602,2018-11-08 00:00:00,L-98-596-3503,"Red Flicker, campo",46766 Bayside Avenue,"Kertzmann, Dach and Satterfield",36.406404,94.928484,1030,6754,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
603,2018-02-10 00:00:00,I-03-502-7742,"Orange Bandicoot, long-nosed",7789 Dexter Trail,"Parisian, Johnston and Keeling",-25.8542944,28.1804515,4534,5846,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.
604,2017-06-28 00:00:00,V-64-644-2555,"Maroon Raccoon, crab-eating",104 Clemons Avenue,Douglas Inc,60.6704237,17.1389487,1863,1015,Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
605,2017-10-15 00:00:00,L-69-004-6995,Fuscia Sociable weaver,304 Schlimgen Crossing,"Nader, Nader and Nader",14.4937408,121.0326557,1608,7137,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus.
606,2018-03-01 00:00:00,G-94-241-3962,"Crimson Gull, southern black-backed",79 Fallview Park,Wisozk LLC,44.2136985,3.9996505,8301,7290,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
607,2018-08-23 00:00:00,Z-43-941-0027,Puce Bee-eater (unidentified),52446 American Ash Junction,Ankunding LLC,47.594843,1.3155028,2123,6501,Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat. Nulla nisl.
608,2018-01-01 00:00:00,U-83-093-4250,"Green Kangaroo, black-faced",724 Morning Court,Gleason-Marvin,59.4201937,16.0865677,488,8124,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.
609,2019-01-02 00:00:00,W-11-963-1363,"Fuscia Gull, silver",99606 Bunting Alley,"Hickle, Mann and Zulauf",56.5099223,27.3331357,5461,3240,Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
610,2017-08-06 00:00:00,D-35-958-1197,"Green Grenadier, common",87402 Lillian Alley,Heathcote-Dibbert,56.67925,12.9321834,2911,2624,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est.
611,2017-07-13 00:00:00,J-18-233-0086,"Orange Tortoise, desert",46 Hanover Pass,"Baumbach, Baumbach and Strosin",-10.539,121.8525,5411,2685,Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
612,2019-03-26 00:00:00,F-99-621-1387,"Fuscia Kiskadee, great",9 Glacier Hill Way,Marvin and Sons,12.4894021,-13.3067562,3583,4643,Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
613,2018-05-06 00:00:00,Y-77-441-9541,"Green Boa, malagasy ground",0851 Lillian Place,Hoeger-Eichmann,-33.95115,-62.97238,6102,125,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim.
614,2019-06-15 00:00:00,Y-62-435-7392,"Maroon Booby, blue-faced",228 Scofield Alley,Feest-Haley,58.2124026,16.0053643,5109,823,Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus.
615,2019-01-08 00:00:00,H-58-663-1792,"Khaki Possum, pygmy",741 Goodland Way,Cremin and Sons,15.2674321,-88.5420304,4627,300,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
